time1 time2 time3 time4 time5
AC104186.1 -0.83796509596254 -0.662426441880223 -0.146391699616729 0.484486733780918 0.399819250619106
AC104653.1 -0.263760977727353 0.77195561000848 0.708209446758942 1.33807031020975 0.0685287181178002
AC104759.1 1.79393340268719 1.77417553166322 1.54108112339219 0.672091435002422 0.393108842897074
AC105344.2 2.06156197938206 3.66007067682132 2.81521415259684 2.62491535250496 1.37590912248052
AC113607.1 0.622769410805537 1.72859614602444 1.91365090265147 2.82755925046654 1.73157055388716
AC114772.2 0.286118195330446 1.5983410199011 1.51639261466221 0.925433032071742 0.786937008912578
AC116351.3 1.0370263247124 -0.00976845788031828 0.353161052046604 0.0452213432231792 -0.0337787891513064
AC118344.2 0.800939540365474 1.17545679125334 1.52968352233157 -0.395951726843327 0.925074063291417
AC118344.5 0.220769080450903 0.568344916671271 0.419505630759733 -0.947300683695209 -0.0339123889966816
AC124944.2 0.584632676682228 1.26815305019927 0.646792317578198 0.129005856570725 0.0921380470400246
AC127496.3 0.320214157622974 1.3912789043604 0.975206677211611 0.952653356227684 0.928365166089325
AC127521.1 0.907963345333236 1.09320489608339 1.04955879302959 0.782434841046085 0.745454626922751
AC137834.1 0.67516749707018 1.91596155664194 1.94582311690767 1.23261036901727 1.89037387490645
AC138028.1 0.939043912905462 1.02837353122067 1.15398819405049 1.31046211145159 1.7371155142419
AC138904.1 1.29205242996151 1.44318811291221 0.497416347927961 0.724270661685996 0.123404216085381
AC159540.1 0.228582991448686 0.393143294269095 1.08374683545395 0.98374108392848 1.12155933643672
AC217773.3 0.729830440331367 1.28753630255815 1.15715111033769 1.02963040664697 0.0568147246867594
AC233723.1 1.53217064587997 1.05029260261117 0.849098600710545 0.342861160973348 0.222073578420221
ACBD4 0.609125887690427 1.1433016532464 0.987193957571581 1.05029576492223 1.17339239654253
ACCN3 0.514968538557232 0.423826276105084 0.736815269091151 0.331041537084165 1.13163287729428
ACVR1 0.905950891575113 1.36207145066045 1.05679676048188 0.851300534268228 0.995547582549184
ADAM11 1.24301329724381 0.639458874953774 0.874299986936037 1.60466084594567 1.82220970411194
ADAM15 0.636702301295396 0.970510992852312 1.08413878484424 1.05699038142571 1.48239708130976
ADAM23 0.0851903543346689 1.10646084958892 1.11525679771123 1.33881043283195 1.73089607982663
ADAMTS13 0.499844916746812 0.925145162036333 1.76224400321158 1.52268642325781 1.53976893956609
ADAT3 0.885869567008592 0.0301705139705555 0.738289066361261 -0.0593979495394394 0.874390485507477
ADC 0.746715070785343 1.43132950944822 1.03340133172357 0.930475349200642 1.15611494798223
ADCK5 0.528919181497175 0.375083053781832 0.618603503361458 0.466852237228726 1.12830682734605
ADCY9 0.535302156338343 1.79127110030525 1.60043716480607 1.12643855364188 1.5537382753652
ADSSL1 -0.0423281159889201 0.560321749698686 0.851524191147522 0.872204569053119 1.30899783179011
AF127936.7 -1.10587364953851 -0.192560066835742 -0.120318019572888 -0.561388296463554 0.276314892902485
AGPHD1 0.711515459567561 0.836681599722224 0.722499244741701 1.0483657334782 0.72132399089481
AHNAK 0.496323023706773 1.26086569206491 0.0786095711329076 -0.180047770836754 0.71584360388057
AIM1 0.784953825563859 1.927321557251 1.39207475245874 0.822966428680717 0.56163393581804
AKD1 0.154858804931324 1.21420138952913 0.761133313131524 0.486476008290939 0.846187554788329
AKR1C1 0.732108854425556 1.80109176183863 1.67917676732216 1.97611140526938 1.12396793955232
AL009179.1 1.21892503109998 1.35903853547473 1.16731292818641 0.664543885934733 0.329581149051186
AL096700.1 0.417682532408258 1.65710269766697 1.8451858130283 1.64389494662485 1.70990858600522
AL109936.1 1.53823421727334 1.19410454070858 -0.0743600316225649 -0.428489037982531 -0.997784997489385
AL121673.2 1.16780734960295 0.72104333273496 0.718854160522757 -0.145619184936387 0.565882577307142
AL136981.3 -0.148746076719941 0.16336657658648 0.325129439171495 -1.01062932199805 -0.233741351091427
AL137247.2 1.01919920267188 1.19189685973024 0.57168754079835 0.410226177180427 -0.0219660240692921
AL138955.2 0.83003584392922 1.59673177252919 1.05399200147226 1.03822795617712 0.385803909616914
AL163953.2 0.766220199714837 1.09845663482869 1.17985479262255 0.820003859075912 0.437128546056356
AL354696.2 0.15803251551209 0.660925219568329 0.592911441552357 0.943989759342955 1.19227958840926
AL356017.3 0.946752321940194 0.548854665766225 0.756893939453137 0.168336037038792 -0.421203085812568
AL356107.2 1.06310373522734 0.789620110346188 1.06219496892891 -0.0908976775925082 0.750631947579023
AL356915.2 1.275949088732 0.396369298668968 0.252437320113426 -0.285341250501785 0.161280985526521
AL358933.2 0.912551032004551 1.34638597019189 0.675944854992883 1.03817098694682 0.632619733298959
AL445885.1 0.486719361841885 0.917494358838441 0.204194874007983 0.0350478613072354 -1.20389233783208
AL450226.1 1.31351295922201 0.710709848319203 0.100315279455948 0.423282194741107 0.191318963185887
ALDH1L1 -0.411704614928808 -1.02127075358901 -0.238930146893022 0.681644014857407 1.27364267353191
ALDH2 0.197256028310007 0.534486792204455 1.29513657868773 1.56191929580531 1.18066601275605
ALOX12B 0.97605287458797 0.544945998555275 1.20472696981158 0.351398153007532 1.12393199334406
AMICA1 1.05406020923838 1.75685955303752 2.43268296522179 2.609072141636 1.83971015946371
AMIGO1 0.132368747517488 0.536894697525246 0.924637831520992 1.1895373924427 1.41966813933456
AMT 0.549823609405136 1.08651700202183 1.02466783556249 1.14891663398273 0.766840680165245
AMZ1 1.889758630485 3.1839850925564 3.05114103338648 2.00312849809518 1.58709513084395
ANK2 0.423419125597318 1.34319520881971 0.488209403106201 -0.0491998547384818 0.162658241064105
ANKRD24 0.876251651687301 0.758240164483869 1.40279778434363 0.769789075980854 1.2367139647506
ANKRD34A 0.984004916723719 0.484712093877777 -0.0563902871302403 -0.048822892181739 0.814461299759049
ANKRD9 0.746715070785343 0.0989939390889797 0.698090503861275 0.47703215090696 1.14380558861491
ANO8 0.876192957676145 1.01529550699984 1.30888025524093 0.442366633279579 1.12380547542145
ANO9 0.6792873774939 1.08131690727148 1.18498614349751 0.736104524711234 1.22917090542423
ANXA2 0.364952200410398 1.30066498224977 1.34321035574548 0.870547456961741 0.675057711433619
ANXA2P2 0.427943933959407 1.10388660029831 1.35785451936738 0.921461152873524 0.433864255678248
AP000251.2 1.28660117017948 0.563387403155477 0.619031714613834 0.351346674158024 0.55707489884598
AP000569.2 1.11534832597197 0.979749167085786 1.01175608582441 0.386712519731389 -0.205746016894318
AP000580.1 0.934574230525087 0.734470917403461 0.0544970572224945 0.444898744978189 -0.0374008987275926
AP001468.1 0.868717831487819 1.43994417026584 0.837043109794561 -1.08243220263912 -0.222745164174634
AP002520.1 1.47562503512782 0.730819606494238 0.747722907548157 0.8366017713334 0.852109537999544
AP002841.2 0.856252890797482 2.14467076185523 2.19374010184494 2.09317190380397 1.9572588191429
AP002884.2 1.52284738317996 2.73745406523774 2.59845974753701 2.76416643964619 2.83599473798709
AP005117.2 -1.23198203116473 -0.361022160459535 0.0302239110611869 -0.352482738344689 0.309689133352018
AP006621.1 0.968904227156435 0.721890594257356 0.100180161405609 -0.41549020402984 0.208422652379301
APBA1 0.279458900862542 1.80566784929727 1.07910559075605 0.448626933933368 0.570460020954692
APLP1 0.423204295963883 1.46327575594284 1.67855002720753 1.47808152490473 1.80893857215472
APOBEC3D 0.0781082321145974 1.18945457471386 1.22031820093183 0.853689116109931 0.80217134501942
ARHGAP10 0.83877028726668 1.20100717349801 0.831339462793238 0.942269810396086 1.25983330826952
ARHGAP25 0.489385802070125 1.53179362257512 1.51641462304288 1.1000971044568 0.89755653721787
ARHGAP29 0.475623203759909 2.10216810122038 1.77933177018123 1.01694469910828 0.71513302693049
ARHGAP31 0.806421555260088 1.23913655606667 1.03877113276124 0.845588460487365 1.2324153673226
ARHGAP33 0.833783334558325 1.22532777766773 1.03784498002377 0.3537032784906 1.10086432748128
ARHGEF11 0.963791845862372 1.54791730048458 1.03344730230583 0.671696658989437 1.01384887862209
ARHGEF40 1.0729434136865 2.28471855220684 1.8566438289366 1.27912785287787 1.75713480771252
ARL5C 1.46919109830072 1.30924158229327 1.2052207931774 0.933278615641885 0.789272922955727
ARRDC3 1.3902430432977 1.77330684280738 0.73229508831524 0.898208571022958 0.0925249637622563
ARSA 0.597788978792781 1.11653258484514 1.21700028345208 0.927757074036522 1.01425470717878
ARSG 0.417189089633538 1.22803078612674 1.33537741063379 1.03389705392463 1.00260811605008
ARVCF 1.10778174482561 0.983942041578783 1.24183208346557 0.869648266902492 1.16851213125688
ASB16 0.881167827097957 1.2177488097593 0.6817773522118 0.103922959978722 1.09133140355924
ASGR1 0.789913144489735 1.49659249915308 0.882066138632419 0.988481356102519 1.38874384071075
ATG16L2 0.896660359952527 1.1168194590549 1.16898495809769 0.868757169902962 1.13062917225218
ATHL1 0.884161039459606 0.469400860505156 0.325364222912566 0.122043430990809 0.434544660236994
ATP10D 0.58426427756864 1.70087479239942 1.55449539232683 1.56876849090899 1.01228726823366
ATP2B2 0.276303766161341 2.25430585234418 2.10754804236931 1.54634686443425 0.871328858637424
ATP2B4 1.04256519875651 2.68936162018158 2.16178521637728 1.58681023042909 0.868948860271634
ATP6V0A4 0.611063287497802 1.65991435778059 1.84162028545533 1.06157390265429 0.192258865613116
ATP6V1B1 1.27554997215143 1.21928906816502 0.606082213674477 0.525922644391316 1.07189640179491
ATXN1 0.282218588140049 2.1294106351836 2.18550735030753 1.48037168611124 1.20284213004221
AUTS2 1.33197181741089 1.48319772398538 1.08883967791938 0.813754368835087 0.940594977439535
AVPI1 1.2009315817173 0.717544752913494 0.374884129285351 0.709099628622312 1.17062206323681
B3GALT4 0.705096237635783 1.8500042612468 1.55852575034753 1.23942812829544 0.962980138087189
B4GALNT3 0.512751625573322 0.533987139633624 1.03870350067541 1.17614562599854 1.1496051376375
BAIAP2 0.682580476607543 1.18818907359895 0.98941616598901 0.640508297696807 1.17067068203237
BAIAP2L2 0.277752717349331 0.674252354851279 1.26270533125729 0.771031610912308 1.04368043203636
BAMBI 0.933344906748857 0.363651389750682 0.514264343521109 0.948254081784855 0.557444406809068
BATF 1.25345231881028 1.14819170089353 1.0210032230144 1.35264887563663 1.08245239583513
BAX 0.810516260206906 0.740814763680604 0.908624607537599 1.03322964694528 1.08349852405111
BCAR3 -0.809492808260474 -0.251684932317901 0.286662781639364 0.296387945274663 1.060886680713
BCAS3 -0.0456312006819049 0.789941341883846 0.782518468102642 1.09016155065784 1.25289101506846
BCL7C 0.460306794508321 1.13790610442796 1.16049613997523 0.78669050095714 1.09255639160088
BCL9L 0.885917287384864 1.3486023372476 1.18055049436286 0.377989910231529 0.31646035785819
BDNFOS 0.223302731852687 1.20701033048349 1.33398936935746 1.30831033887442 0.924279536384529
BHLHE23 0.965621555933944 0.480646477089179 1.21349721722895 0.156085751650933 0.961587510653725
BMP1 0.55591206494247 1.25298753539794 1.11293284238784 1.00197118650249 1.47380373920252
BMP10 0.0205892423421657 2.02479193636067 1.54875686006077 1.22107475584252 1.24716670314467
BMPR2 0.229864587534705 1.43374353513625 1.13307920950037 0.92076288319852 0.910467024811809
BRE 0.47195578858289 0.0484515363140059 0.345778662324683 0.989121471239447 0.484119348891975
BTN2A2 0.934269163060317 1.21717579453427 0.518724662700769 0.627983879070955 0.472127906200913
BTN3A3 0.985139131233022 0.987693803745151 0.762236569073034 0.83042494047027 0.589526098832937
BZRAP1 0.266251472463702 1.16010494180601 1.49865329017776 0.794807363907784 1.01330235158486
C10orf114 1.75448602549869 1.17675738744221 1.94485708663629 1.70777514512908 1.56395491173369
C10orf116 1.20497279415512 1.52754514223347 0.289615641199238 0.627093431691436 0.306809100697779
C10orf41 0.888396416174877 0.51126421280678 0.74285148054765 0.999842161523624 1.04076053598414
C10orf55 1.30652253627146 2.50361851992252 2.79645763594133 1.95317254154696 1.83645935126127
C11orf35 0.889554593056533 0.517776953392207 0.768838468120154 0.137187522435078 0.767625055113867
C11orf65 0.474430817433542 0.354070916255877 0.209414844339139 1.00181356434662 -0.469142697029445
C11orf68 0.885179534603348 0.566618290943707 0.164317704550709 0.172251433116186 0.461459953751254
C11orf71 1.18076753764112 1.38701184129939 1.08422531101806 0.871517554110206 0.629348296403683
C11orf96 1.75047614233806 0.76268339794526 1.55620516312536 0.805498957214206 1.12895955756608
C12orf53 1.14104721455657 1.33263945761722 1.09090090296714 1.00911539329004 1.21259730816596
C12orf59 0.347293282775621 1.18857915587246 1.02495410346272 0.707912028278766 0.873959529944335
C13orf31 0.176478002213957 0.937188403510833 1.04503005492495 1.09306594661923 0.461709857643663
C14orf181 1.0987013704031 0.786022088020632 0.50042806872237 -0.0631421051382788 -0.291114967763831
C14orf37 0.413225795582813 1.38834628537902 0.465117774839811 0.605633100927919 1.06720843685001
C15orf33 0.359820635439458 0.953030620788815 1.29621516856662 1.13736802144722 0.446558286753321
C16orf93 0.86794530708599 0.742470343157282 0.487068193147593 -0.00210228241971895 0.426283367336639
C17orf108 0.850732329651355 1.03273239528409 1.97060867194815 1.65781080001297 2.02286299336566
C17orf28 0.300949900087149 0.396933301623913 0.618261706337823 0.879960165955542 1.40936815557861
C17orf51 0.636697377010261 0.737267527586791 0.873150106892907 0.601807678440996 1.18397469392298
C17orf57 0.438420336116863 0.271998914307433 0.836825794246514 1.03099739690076 0.133236124281871
C17orf58 0.613999941762221 0.870236773436834 1.08811008696702 1.08073371508754 0.887744985349161
C17orf72 0.862536342902996 0.606112157362921 0.762576178241907 0.538768912752715 1.08226471240702
C19orf20 0.966663671773379 0.486215623982964 0.767554449867053 0.114056385030566 0.520281789768344
C19orf26 0.842031200048566 0.809974924215867 0.936708449137654 0.551330435227183 1.36538949548923
C19orf36 1.01768126212106 1.1952674799966 -0.270221725910695 -0.613295116970489 -0.716273669742342
C19orf38 0.251914256295837 0.688409197796771 0.752158618502675 1.09290364310776 0.640143727099409
C19orf60 0.919558298083356 0.840976875906234 0.913039503524125 0.454226914566794 1.12575207074997
C19orf66 0.337281984316313 0.852767886052972 1.1102884292458 0.787255787307988 0.790222224415038
C19orf68 0.353493020534898 0.267605181412331 0.604747929681404 0.40771740114922 1.44217007343069
C1orf187 0.674329209866634 1.19122736585898 1.03448011617548 0.558030226278677 0.535075966724341
C1orf190 0.352283886881414 0.763114863709579 1.08249975081853 1.12974983750861 1.31274742994723
C1orf203 0.740137978947514 0.894955608148321 0.820683267141655 0.956813229902604 1.17860832197916
C1orf88 0.887761602018278 2.0869155132904 1.75899563885719 1.7452808218151 0.855061578018686
C1orf97 0.429046480489289 1.10851708977947 0.933393120175392 1.01312502017897 0.567542045600841
C20orf100 0.769892398395076 1.55279586027611 0.902591773775788 0.45732552897153 0.703496089051849
C20orf135 1.72541745974632 0.940092464407277 1.35264921262972 0.748316859324358 1.30743566573844
C20orf82 0.745472673671203 1.39259005957432 1.65341807412504 1.51442982186318 1.30053797581114
C21orf56 0.878898768989352 0.289109242705861 0.583742272570716 0.439986631482301 0.926018141485765
C21orf7 0.893898725238584 0.477964686235903 0.170755859342395 -0.0167629532572886 0.0712285936324595
C2CD4C 1.28511275779864 0.966116629163372 0.587903631077536 -0.0998311155616635 0.74635459003953
C2orf16 -0.238230528011822 1.52888318605649 0.207770366061703 -0.0123696299688669 0.0634714630113222
C2orf85 1.28028368062083 0.34039949399584 0.800756180821064 0.0382158541136216 0.572659337045919
C3orf18 0.35062926251288 0.821877635729165 1.26048123970666 1.40426070803804 1.28451084439269
C3orf57 2.52227841850627 4.1250906517227 2.81474939229103 2.37369967848025 1.61721107477463
C3orf71 1.30561242127443 0.654122540966005 0.955029560541795 1.13529918374684 0.646052458215562
C4orf34 0.0585779461023726 1.10388247718185 0.800166197716215 1.10936729813372 0.693054886154688
C4orf48 0.59490575424124 -0.134739257225454 1.122109361794 0.729037961046061 1.51123629080666
C5orf39 1.28861440172528 0.620665141732343 0.123586342652103 0.00974511153119982 0.0787398811945088
C5orf55 1.47080135274834 1.50090010979271 1.45646927654895 1.03812490339865 0.725767275658992
C6orf1 1.10380356480174 1.22446496933284 1.19804701541486 0.916174073771565 1.02281833726802
C6orf225 -0.0238656314636418 0.876193496499827 0.456855276985216 1.02583674696372 0.432258452261628
C6orf226 0.99446044374062 0.833320132152805 0.961877775615533 0.447869468416195 1.0641989722128
C9orf117 0.989366154873367 0.6039269395822 0.457889704867578 0.133888146316247 0.651404188545207
C9orf122 1.02790322412684 0.501101994966099 0.536885139096011 0.211842975186007 0.271851434149899
C9orf123 0.559530264249325 0.91626752204726 0.691651123732527 1.01021910635056 0.720178386972622
C9orf16 0.63825908305587 0.601039213665779 0.995344017802753 0.929934826968247 1.31752822800199
C9orf37 1.10125980008512 0.950035421913353 0.83343761049042 0.340843038604716 0.500124386688217
C9orf46 -0.00922323612578125 0.371961180714383 0.632839567872218 1.06040222407131 0.617640069587195
C9orf47 3.22051784174598 3.63712454129017 2.04895807596991 1.72672477726433 2.14039860798611
C9orf7 0.823926465323082 1.39057179982724 1.76606939144728 1.36100529637146 1.91038473964265
C9orf9 0.405320079538729 0.763316667434371 0.876869661943202 1.14297198975379 0.55903563662731
C9orf95 0.758133325275905 1.32816500579468 1.04711074298694 1.29443923457173 0.807839410772564
CAB39L -0.256812485986223 1.36313370277439 1.51034199764145 1.21359727052387 1.31590489399941
CACHD1 0.944982968917407 1.94651799008606 1.09764050806611 1.25780925032248 1.33794016039363
CACNA2D2 0.305606450116987 0.776309867440345 1.22289523388491 1.13232824585237 1.56016084809148
CACNA2D4 0.712115010192405 1.29888687786524 1.33743648776446 1.04630394529121 0.908495036787008
CACNB3 0.838264113074634 1.24311389823941 0.934612590616329 0.983236954920314 0.935864659060064
CADM4 0.713413167499113 0.99162383829785 1.00422059163019 1.11040521051588 1.05377026877708
CAMK1 0.764776075217394 0.901532362280666 1.6558600882435 0.531551840313492 0.58850759519774
CAMK1D 0.00882452075311724 1.22325653621287 0.277038319777316 0.371294980321402 0.500707396077171
CAMSAP1L1 0.994834191953741 1.93889630436267 0.777575588541731 0.768376354546159 0.555567888487794
CAND2 0.568209805281537 0.629211762532695 0.464175146168846 0.44500466848815 1.14159455894998
CAPG 0.5987354492852 1.8532550003308 1.67579707103804 1.81346058506249 0.450004343754568
CAPN5 -0.236985130059485 0.777461342904999 1.20597208572396 0.326838936381488 0.260200228333047
CAPS 0.621634054506176 1.04279362409256 1.45593485303389 0.965524156560824 1.22691177752835
CAPSL 1.10183212707102 1.39931117931834 1.97712670137442 2.33712648364782 2.59114980300038
CASZ1 1.24130165809355 1.40778773500725 1.26948243743469 0.774001732920206 1.53958714229544
CCBL1 1.91397819320245 1.41145336675501 0.71754039351305 0.810398007892002 1.26033618095937
CCDC102B -0.150615627726259 0.0378062618286145 0.624081193644973 1.07700170626454 0.635055001791303
CCDC13 0.137194000022127 0.287195475580888 0.293857776558308 0.279661222547396 1.1433852668792
CCDC159 0.375312125888758 1.21053001304486 1.10028764186502 0.811563507802054 1.58254320691437
CCDC74A 1.03284050658146 1.58260296455681 1.74468611060789 0.693439334744812 0.627987972974794
CCNO 1.951351597638 1.86346317723322 1.8473935945233 1.43700627343102 1.70646380219025
CCR7 0.8453410144538 2.28027751757613 0.946747531904113 0.54298485132612 0.210913411494113
CD248 0.365528938768629 1.3804923032766 0.943086441214822 0.43208177296727 0.456761183281759
CD302 -1.17439831819746 -0.435736386940807 0.175964736867486 -0.0570736409096169 -0.370811435508806
CD52 0.119399633979635 1.1855953353745 1.38844249172263 1.37553563854408 0.631019679289801
CD53 0.696679304793945 1.54247778135371 1.10598958879184 1.02472437788265 0.77748754909911
CD79A 0.222870571684841 1.21998754585474 0.849977977603082 0.676446240840455 0.176741799647384
