time1 time2 time3 time4 time5
RAB27A 0.0279985348992564 -0.0999011100079427 0.38858207573944 0.366875729215887 0.775910319263653
GABARAP;GABARAPL1 -0.00432160595009342 -0.093154487907083 0.414672062821816 -0.150169706295702 -0.000432743603971213
KIF23 NA 0.30443371542809 NA 0.213219653951994 0.918824014536352
CTSD 0.312993077694545 -0.0717626693000912 0.0976253679199205 0.104402664622728 0.352381554800273
DNAJB12 0.342524622319351 0.09952536862314 0.171904654627259 -0.0687395906723051 0.152147370163095
SUN2 -0.0152120850685033 -0.0511632525821146 0.141652905275483 0.21764176252163 0.649004967573503
SUMF2 0.101985180933237 -0.224410781870753 0.0314889456452414 0.0614808360136771 0.630617274661059
TK1 0.287236960258726 0.99852920103831 0.403847225039655 0.606495933454101 0.312168885274205
BCAS3 0.105007669030485 -0.0162110331559171 0.412097399278842 0.611556945590221 0.654217594941841
PRKD2 -0.35501626421955 -0.145612247166476 -0.0909888884147722 -0.305211776078188 0.115331753003687
NDUFA4 -0.323773563691473 -0.446256229889564 -0.209390977467428 -0.120882733248652 -0.0404015152842066
PIR 0.269581763408476 0.381968129848153 0.343110116827177 0.369911434325081 0.540925164613288
TAX1BP3 -0.0483757045389762 -0.0396999177209515 -0.0701145026613282 0.535394460231544 0.539058276800321
IKBKB -0.776525151421912 0.0727103261721965 0.0663518299444567 -0.00547185121005944 0.37203836788495
WDR46 -0.574731262662845 -0.0395595572557058 0.684062855201894 0.277988714716583 0.425384979031463
RER1 -0.561594974520607 -0.208392399790676 -0.196481148982308 -0.136453909268651 -0.00345831977241101
NUPL2 0.028910822837854 0.424010052278183 0.228520038452283 0.059434801158764 -0.17018145776525
HTRA2 -0.304978235803961 0.0170374464337538 -0.0909888884147722 -0.479747934366225 0.263854089429204
BUB1B 0.0311940697531376 0.355423796561325 0.333025316373802 0.458009461839072 0.494901754289036
UGDH 0.139648963037176 0.174230651273491 0.463927200655082 0.46160089801577 0.150545105429053
GCAT -0.375623343928904 -0.211261449712961 0.0497107673826286 -0.0765590951316044 0.391569218774938
STK17B 0.0883774390763102 0.389470010173139 0.833207441992079 1.11522236380745 1.29388944280353
ENDOD1 NA 0.438385475574034 0.209194605412853 0.618251495638457 0.36775040004047
HAUS5 -0.269511969904999 0.109421009592884 0.266697727515199 0.0647213076388524 0.00458060738425285
ATG7 0.365499661764001 0.104201052854319 -0.0364681670692918 0.0703150310099206 0.311667433363736
ARIH2 -0.320195821266125 -0.0672256725319715 -0.173767067736706 0.0245899212855334 -0.122606462651041
CDS2 0.360527021723083 -0.0828388147248917 0.12522663666726 -0.11116488907889 0.407975985725399
HERC2 -0.0947765568955974 -0.0289934118795487 0.323136858224437 0.0209551146191345 0.653740877328303
FADS2 0.237795780050957 0.226256801486702 0.757184115973158 0.568794265442425 0.293465027108514
TP53 -0.124063396027078 -0.0154975693953256 0.755624366465404 1.23721748420386 1.50659860091317
HSPB1 0.148001162887554 0.101257629863651 0.448922086782296 0.810308254228663 1.03578622205306
CD5 0.31791217704963 0.198344662110867 0.180691513361668 0.173351862149659 0.0861857198966146
GPX1 0.000808135521969184 -0.556404890038546 -0.0120680233090903 0.485296990459126 0.000952493084291382
HSPA1A 0.352271048618258 0.407612333363328 0.174442291587934 0.215914857265243 0.18591722086464
BMP3 0.0293966307940089 -0.0760117385696413 -0.113567157047078 0.616790628168341 -0.243059706072528
MIF 0.0389842501768214 -0.556502989181201 -0.235972082773581 -0.292310588204426 0.0789445787776677
UQCRB -0.14535138557262 -0.404140166263924 -0.0694272104560142 -0.154971988316384 -0.174789893047815
CD1E 0.314373758749089 0.289192464481468 0.152516142896008 0.988475736544539 0.51179351192034
NQO2 NA 0.2869553042191 0.454624641127441 0.349253819280934 0.571750389294305
VCL 0.0864460996058449 -0.11009592910342 0.203917289474056 0.59278866981968 0.530530746732734
NFKB1 0.0864460996058449 0.0814305778141021 0.202439109687703 0.116911006727195 0.77211108937439
ATP2B4 -0.13119435170845 -0.185612862342351 0.691522623405039 0.932664170746583 1.31940558511865
GTF2E1 -0.292428392886718 0.0561161708809444 0.134667090045665 -0.0401209172008775 0.103177919810861
DDT;DDTL 0.0258818958452276 -0.421802281157266 -0.193582525081649 0.0205599419135598 -0.0854246562526777
CA8 0.162395780830502 0.306091586211518 0.369557250057683 0.717405999447645 0.616945498550208
TRIM23 0.296668912950471 0.416288377106336 0.164011268593242 0.413441799558006 0.404935612003289
PRKCI 0.331644833761607 0.255408313457616 0.112022495754169 -0.00604663011841485 0.185474185618711
MAP2K4 0.289756706010396 -0.0177794125612347 0.105364585471104 0.14455241150718 0.0725889497739387
PHKA2 -0.187767747046025 0.442320341108314 0.00594169518286283 0.0465931994049684 0.0811863636720224
UTRN -1.48748634934854 0.0913561529827103 0.28820557249671 0.557773054778182 0.810080582098926
TRAPPC10 -0.439463567990982 -0.11169907219742 0.0706028625594048 -0.169027045134817 0.249993849795799
CD97 NA 1.01692066448158 0.617432342296576 0.833618759183999 0.985673275524419
PCYT1A -0.116630912036307 0.00212232199923461 0.250920601575857 0.539519529959989 0.798516688776489
VAMP7 0.199719233187133 0.203119880774154 0.402187584268783 0.21454151585655 0.451011064476106
MNAT1 0.366522289344904 0.488855857068181 0.333334289405402 0.217054718161344 0.161911487041458
KIF11 0.184867284126462 0.344648171387446 0.453695699930424 0.57778853223945 0.780314138595145
PLK1 -0.439676323490687 0.223912861018403 0.216384102688436 0.350577679574739 0.750712438608111
SLC12A2 0.341299512229324 0.22835101752317 0.179073583266035 0.137838267831236 0.159766407072227
SESN2 -0.755571284410235 -0.0439043942956212 -0.0219060767336222 0.166146486113078 -0.00345831977241101
NUTF2 0.115284870903967 -0.455544224775742 -0.0974759590132686 -0.067087964801147 0.101365965283026
FKBP1A;FKBP12-Exip2 0.396099531913156 -0.213876043382942 0.594312543946397 0.136267663590364 0.147937222142036
TPM4;TPM1 0.128345569805714 0.119714136050046 0.507951992707378 0.886032853566998 1.01086099263177
MRPS36 0.120513790973279 -0.185232254230161 -0.0241778143011653 0.0358897507833643 0.696610841439445
RBM3 -0.614191558525292 -0.357045212966807 -0.237318965574551 -0.113967146433002 -0.0850166734887139
HMGCS1 0.426373411764034 0.617720099933052 1.26878199511071 0.884540538935991 0.221488615607051
BPTF -0.0554733358984315 -0.455544224775742 -0.121280699792729 -0.101381142355025 -0.0629506088228078
CDC20 -0.284751009534226 0.204997816768525 0.399558960414532 -0.0666747627244601 0.0609389561012907
LCP2 0.214123074119837 0.263369149915095 0.429789684160197 0.789436576274717 0.960019402309119
NME3 -0.0993625397577723 -0.252052275031513 0.0285576106826097 0.143516204479559 0.625489074231609
FHL1 0.113894727844959 0.361712960993226 0.242823101848187 0.410313203161803 0.387732437552065
IDI1 -0.146785540988701 0.0601866826009008 0.519631462652787 0.504161598170863 0.510231018741695
CHI3L2 -0.0174943794592725 0.490638587950059 1.69166242620963 0.327294066986952 2.36126811951556
SC4MOL 0.166292184268648 0.207794318934894 0.641963894081137 0.517667979252624 0.133353095162872
ZYX 0.202289715119837 -0.0361868028478463 0.309734892740923 0.840835857981012 1.06893726497626
AAK1 -0.0143552929770701 0.182245780372409 0.590158334510393 1.06452516526663 1.15312562618508
ERCC6L -0.294782468698072 -0.144307467263042 -0.053389419544635 -0.196607044094818 -0.138552375152649
ARHGAP15 -0.208017754895892 -0.404903122145131 -0.0528331997629446 0.0153596139500522 0.0162639420813221
BEND3 0.000346288366079612 0.739564785214163 -0.0401209172008775 -0.161952158926742 0.17436088779273
KANK4 0.0376508768322344 0.358879443721685 0.319873717850343 0.498545568087246 0.438502778980185
ZNF318 0.132657004640238 0.0422042382852264 0.250920601575857 0.670612292673558 0.876572175791662
HAUS6 -0.0329471640991291 0.0279838253039739 0.452806848296806 0.0269251283911122 -0.105409894040082
GLIPR2 -0.0457225357346006 -0.113567157047078 0.315271012985914 0.425559359135866 0.671393282572584
TSHZ3 0.379864062223696 0.148129052880846 0.573745981673039 0.712976954760036 0.53094759014531
NXN 0.0398441886676393 0.134714606254138 0.419159873183144 0.655603240128294 0.799294780538655
LRSAM1 0.370396248483232 0.264824457746189 -0.0454429707611672 0.608804193251717 0.517213658656557
KCTD9 -0.160662080113344 -0.416947804909838 -0.148088082645336 -0.0294175468350917 -0.144307467263042
EPM2AIP1 0.152532178631589 0.10572159023314 0.392288569166478 0.51447012686415 0.475073774239736
EFTUD1 0.307376408775242 0.0170520448424734 -0.0585243118408003 0.124172765112816 0.0134944052135636
KCTD20 -0.28226186658765 0.0618271436548431 -0.11116488907889 -0.188527526774402 -0.271186601597253
SCD5 0.276764743284138 -0.0415233621843505 0.363530821908862 0.995275703882959 0.574325864612419
TMED7 -0.561301694145369 -0.160533008760908 -0.0905824763624424 0.014179006413963 0.0546170331756347
DTX1 -0.298423711931038 -0.0226163790673486 0.275000555386793 0.438541882235168 0.367489804336559
NDUFA11 -0.271067049491041 -0.146915848087275 0.0547219221240898 -0.214124805352847 -0.12485746725576
ERC1 -0.323427718060933 0.121078520250149 0.252208745236221 -0.040822310107341 0.107181572204967
EXOC8 -0.288653863605169 -0.0402612230644346 -0.151728955343337 -0.0810668804918884 0.125887665334444
RNF168 0.293164474848671 -0.607957564754493 0.282807252121724 0.777714754276019 1.0819802108289
ASCC3 -0.331131922217202 -0.259664183948651 -0.154971988316384 -0.171719239087848 -0.0525550094341053
TTC9C 0.197914342826942 -0.414893222560799 0.0568213041023647 -0.0499095224430581 0.235008488150036
ATP11C -0.295958067720822 -0.213253950733534 0.0936635056814405 -0.0662614422687213 -0.0489336451979224
FAM98A -0.222433640605915 0.0671073258985088 0.532595300088409 -0.358958825832329 0.056881331357133
SLC30A7 0.104247576146391 -0.364460373960261 0.439891593978773 0.0391176553148038 0.536147399860284
MICAL1 0.166081736100012 -0.180402506828649 0.0264401518276093 0.478064815350789 0.72668702686894
RAPGEF6;FNIP1 0.0109191376842046 0.0830648233915979 0.408952558707378 0.157544051402688 0.0514290532318527
SCFD2 -0.0672256725319715 -0.451329820140333 -0.0746424379344928 -0.101650076094435 -0.131457785479088
SMAP2 0.33606339364483 -0.00245049923482243 0.121486517806227 0.210629641484821 0.0829731344431164
SYNE2 -0.00590295685823638 0.0587734694759071 0.122774035640915 0.414037577316732 0.667309249926236
HSPH1 0.314732593483158 0.334334361629321 0.234516173184111 0.130997235324748 0.0522366071521205
RABGGTA -0.0174943794592725 0.405145746143604 0.138775098291825 0.134065353490313 0.327384574263654
OSTF1 0.153671171678781 0.0513842023764284 0.234634992450195 0.492707695365616 0.770658186956446
RNF25 -0.303342394487331 0.055801222718307 0.197103705208174 0.195913389978456 0.182966219172539
C1orf163 -0.128689328846787 0.390169407042454 0.0152867089567379 0.267774223124654 0.138076387402128
KCTD12 0.0406601213490062 0.375627674905917 0.757793851429125 1.00274372794543 1.16611411074329
DNAJC19 -0.353662044745063 -0.204516369702772 0.109607786381263 -0.14300150624249 -0.204015477399888
C1orf212 -0.341871920644401 -0.349138777077084 -0.0528331997629446 -0.225645120618953 -0.157561176091188
MMAB 0.422791143076563 0.130618127441634 0.00552164813149095 0.193717192521793 0.208610987533419
NRBF2 -0.0854246562526777 -0.192194165283345 0.0513991525066445 -0.587461007377938 0.163720347261626
NUDT11;NUDT10 -0.329869872317659 -0.0264459803038008 -0.260387037428937 -0.0268708647247453 -0.0526941113038451
GMPPA 0.320071819743085 0.0518776384911769 0.152500107338664 0.278986144783794 0.379563731478597
SPAG5 -1.75458824549026 0.544287454841284 -1.17402284205541 0.546519295250399 0.708090019684187
MED15 0.308054971164643 0.373738436697073 0.12092162883127 0.250131108796535 0.0523413231717457
ERBB2IP -0.079019633034838 0.357566431640628 -0.125122060569824 0.333861513815196 0.186623076509592
PPP1R9B 0.319909734353057 0.250337021786211 0.306002404897108 0.359101479357047 0.503200217357868
RNF2 0.0927247370006175 0.138266911360395 0.438580986550047 0.213537459507698 0.0524610079304249
LGMN -0.461214212583979 0.414422080674699 0.286427347307371 NA -0.150949541471927
GINS3 -0.0517201164473277 0.457870745925553 0.0961287561535969 0.0264695397061815 0.741131373422755
MED18 0.411598369512231 -0.101650076094435 0.110557609115137 0.232362149821566 0.176886543732794
SELO 0.0203697121720635 -0.203389117367087 -0.444136956587592 -0.33776817092163 0.144807592040846
KIFC1 0.179939522184419 0.137838267831236 0.198692321412433 0.227708918525059 0.641986406819064
TSGA14 0.373682358527051 0.298034052231661 0.15857428344737 0.0865533284408041 0.184752493639325
REXO4 -0.389566811762726 0.25678665718545 0.148017148516736 -0.0349199843491596 0.201028777507424
CCDC90B 0.330211257237494 -0.0812032604173944 0.0919095811747365 0.283597274554686 0.24894767910791
TMX4 -0.270588741972067 -0.172359497848141 -0.518937929531565 0.0904803256284891 0.28080779602142
GAN -0.331590575866237 -0.366587995394262 0.092263271475554 -0.0639170536923114 -0.0923427689954471
PDCL3 0.17871428951857 0.0149368162633623 0.643946361032661 -0.0216218578515189 -0.110496881917402
C11orf68 -0.293488202375508 -0.126708602196968 -0.126576457013373 0.208410944311918 0.250337021786211
CXorf56 -0.0916659875218129 0.0741068892055449 -0.416839741912829 0.0346035638940854 -0.079019633034838
EHMT1 -0.35963361304804 0.163946614338463 0.139474147737805 0.301603696674795 -0.0107798387532428
RRAGC 0.3216576149239 0.23827219780673 0.237217484203855 0.201841624214837 0.344135304321651
AS3MT 0.387468207690358 0.0758392905540746 0.316582007094624 0.571986283213771 0.574798534215592
C9orf46 -0.384491944414584 -1.16742216028192 -0.203764966018656 -0.257976116010765 0.436217081165178
SPC25 -0.0402612230644346 0.0784417993641914 0.217524334538167 0.484549935133556 0.610587377625957
MOV10 0.122585546609958 0.164286081505593 0.254805701921198 0.40969979610374 0.653559312045337
WDR6 -0.303576199696641 0.0249568418706615 0.0909719527170913 0.341427460148579 0.113504479079875
C12orf5 0.310038917332141 0.494596824275102 0.287184145562628 0.626201472266399 0.587792957756206
INCENP 0.0310171731433268 0.177669579833778 0.271966311930245 0.136457948820421 0.848582759677784
ITM2C NA 0.0635147003186553 -0.486868801344148 1.1546665213264 1.06295698554898
MED17 -0.341871920644401 0.0485614057687481 0.0862929293797841 -0.0363274918177651 -0.119024103142275
PDP1 -0.0361868028478463 0.00607207948340014 0.322000231442836 0.573402457292307 0.768616747246034
SPAST -0.0698396250686344 0.0642385436055651 0.154361421838076 -0.531867995605555 0.228249614469788
VPS28 0.202057354314811 0.255597757652372 0.423487536512879 -0.0980152338689595 0.0872428470307368
ZNF295 -0.202762485275887 0.35487018431561 -0.14535138557262 -0.036890110540266 -0.0798388806666705
BAIAP2 -0.154842406869233 -0.0166389421137891 0.350632866792203 0.770953574022445 0.949533129649338
DERA 0.0199015611822088 0.0611045089262064 0.195054328230301 0.515150366292504 0.356088411799348
RABGAP1 0.340477260725661 0.414056800051 0.300785983403676 0.33344335451117 0.320486120713456
TACC3 0.263628918668695 0.44963121176035 0.429556499341044 0.480276952202302 0.722134242765121
